0,8.5,1.8492e-05,0.001962,1.9529e-05,-8.6417,44.881,-157.01,1.0197,0.41763,2.5235,0.076805,35.652,-75.333,0.45067,0.1278,1.0648,0.46738,28.753,-83.913,0.42021,0.13966,1.0138
0.009999,8.5,6.1234e-05,0.001962,1.9529e-05,-15,44.75,-156.94,1.0196,0.41774,2.5237,0.076723,35.652,-75.333,0.45067,0.1278,1.0648,0.4673,28.753,-83.913,0.42021,0.13966,1.0138
0.019998,8.5,6.1234e-05,0.001962,1.9529e-05,-15,44.75,-156.94,1.0196,0.41774,2.5237,0.07664,35.652,-75.333,0.45067,0.1278,1.0648,0.46722,28.753,-83.913,0.42021,0.13966,1.0138
0.029997,8.5,6.1234e-05,0.001962,1.9529e-05,-15,44.75,-156.94,1.0196,0.41774,2.5237,0.076557,35.652,-75.334,0.45067,0.1278,1.0648,0.46714,28.753,-83.914,0.42021,0.13966,1.0138
0.039996,8.5,6.1234e-05,0.001962,1.9529e-05,-15,44.75,-156.94,1.0196,0.41774,2.5237,0.076474,35.652,-75.334,0.45067,0.1278,1.0648,0.46705,28.753,-83.914,0.42021,0.13966,1.0138
0.049995,8.5,6.1234e-05,0.001962,1.9529e-05,-15,44.75,-156.94,1.0196,0.41774,2.5237,0.076391,35.652,-75.334,0.45067,0.1278,1.0648,0.46697,28.753,-83.914,0.42021,0.13966,1.0138
0.059994,8.5,6.1234e-05,0.001962,1.9529e-05,-15,44.75,-156.94,1.0196,0.41774,2.5237,0.076308,35.652,-75.334,0.45067,0.12779,1.0648,0.46689,28.753,-83.914,0.42021,0.13966,1.0138
0.069993,8.5,6.1234e-05,0.001962,1.9529e-05,-15,44.75,-156.94,1.0196,0.41774,2.5237,0.076226,35.651,-75.334,0.45067,0.12779,1.0648,0.4668,28.753,-83.914,0.42021,0.13966,1.0138
0.079992,8.5,6.1234e-05,0.001962,1.953e-05,-15,44.75,-156.94,1.0196,0.41774,2.5237,0.076143,35.651,-75.335,0.45067,0.12779,1.0648,0.46672,28.753,-83.915,0.42021,0.13966,1.0138
0.089991,8.5,6.1234e-05,0.001962,1.953e-05,-15,44.75,-156.94,1.0196,0.41774,2.5237,0.07606,35.651,-75.335,0.45067,0.12779,1.0648,0.46664,28.753,-83.915,0.42021,0.13966,1.0138
